word,start,end
where,1096.8338279296877,1097.1638279296876
an,1097.1638279296876,1097.2838279296875
animal,1097.3638279296877,1097.8138279296877
was,1097.8138279296877,1098.1638279296876
granted,1098.5638279296877,1098.8638279296877
a,1098.8838279296876,1098.9438279296876
copyright,1099.0038279296875,1099.7138279296876
I,1099.8624279296876,1099.9924279296877
I,1100.0624279296876,1100.1924279296877
do,1100.2524279296877,1100.3524279296876
not,1100.3724279296875,1100.5924279296876
have,1100.6124279296876,1100.7624279296876
an,1100.8024279296876,1100.8724279296875
example,1100.8924279296875,1101.4724279296877
where,1101.5424279296876,1101.7824279296876
an,1101.7824279296876,1101.8524279296876
animal,1101.8724279296875,1102.3924279296875
was,1102.4124279296875,1102.6324279296875
granted,1102.6324279296875,1102.9324279296877
a,1102.9324279296877,1102.9924279296877
copyright,1102.9924279296877,1103.6224279296875
We,1103.6924279296877,1103.8524279296876
could,1103.8524279296876,1104.0724279296876
make,1104.0724279296876,1104.2824279296876
the,1104.2824279296876,1104.4024279296875
counterargument,1104.4024279296875,1105.5224279296876
as,1105.8724279296875,1106.0824279296876
to,1106.0824279296876,1106.2124279296877
how,1106.2524279296877,1106.5524279296876
other,1106.7424279296877,1107.0224279296876
humans,1107.0224279296876,1107.6924279296877
were,1107.6924279296877,1107.7924279296876
denied,1107.7924279296876,1108.2924279296876
protection,1108.2924279296876,1108.7624279296876
under,1108.7824279296876,1108.9924279296877
that,1108.9924279296877,1109.1924279296877
law,1109.2124279296877,1109.4924279296877
due,1109.8624279296876,1110.0224279296876
to,1110.0624279296876,1110.1324279296875
the,1110.1324279296875,1110.2324279296877
color,1110.2324279296877,1110.5524279296876
of,1110.6124279296876,1110.6824279296877
their,1110.6824279296877,1110.8424279296876
skin,1110.8824279296875,1111.2624279296876
Um,1111.8124279296876,1112.1924279296877
one,1112.8724279296875,1113.3124279296876
could,1113.9024279296875,1114.0624279296876
see,1114.1224279296875,1114.6724279296875
the,1114.7524279296877,1114.9224279296875
contradiction,1114.9224279296875,1115.9924279296877
in,1116.6024279296876,1116.7724279296876
a,1116.7724279296876,1116.8124279296876
statutory,1116.8124279296876,1117.5524279296876
interpretation,1117.5524279296876,1118.3224279296876
where,1118.3624279296876,1118.5224279296876
we,1118.5224279296876,1118.6224279296875
see,1118.6824279296877,1118.9424279296877
that,1118.9424279296877,1119.1424279296875
problem,1119.1924279296877,1119.7424279296877
in,1120.1324279296875,1120.2124279296877
the,1120.2724279296876,1120.3724279296875
antebellum,1120.3724279296875,1121.0424279296876
in,1121.0824279296876,1121.1424279296875
the,1121.1424279296875,1121.2024279296877
antebellum,1121.2024279296877,1121.8024279296876
days,1121.8624279296876,1122.2224279296877
But,1122.4224279296875,1122.6424279296875
when,1122.6624279296875,1122.8024279296876
you,1122.8024279296876,1122.9424279296877
look,1123.0024279296877,1123.1524279296875
at,1123.1724279296875,1123.2624279296876
the,1123.2624279296876,1123.4324279296877
cornerstones,1123.5324279296876,1124.2224279296877
of,1124.2224279296877,1124.2824279296876
That's,1124.3069279296876,1124.5069279296877
quite,1124.5069279296877,1124.7169279296877
a,1124.7169279296877,1124.7669279296877
stretch,1124.8069279296876,1125.1969279296877
Mr,1125.2169279296877,1125.4369279296875
Schwarz,1125.4569279296877,1125.8269279296876
Just,1126.7824279296876,1126.9524279296877
to,1126.9524279296877,1127.0324279296876
pause,1127.0324279296876,1127.2624279296876
on,1127.2824279296876,1127.3724279296875
this,1127.3724279296875,1127.5124279296876
for,1127.5324279296876,1127.6424279296875
a,1127.617,1127.658
moment,1127.6724279296875,1128.0124279296876
answered,1128.0924279296876,1128.4724279296877
your,1128.4924279296877,1128.6324279296875
Yes,1128.7324279296877,1129.1824279296877
Schwarz,1129.5524279296876,1129.8624279296876
is,1129.9024279296875,1130.0624279296876
comparing,1130.0824279296876,1130.4524279296877
a,1130.4724279296877,1130.5024279296877
monkey's,1130.5024279296877,1130.8624279296876
lack,1130.8824279296875,1131.1424279296875
of,1131.1424279296875,1131.2324279296877
copyright,1131.2724279296876,1131.9624279296877
to,1132.1024279296876,1132.2124279296877
chattel,1132.2524279296877,1132.5024279296877
slavery,1132.5624279296876,1133.1524279296875
which,1133.6924279296877,1133.8224279296876
is,1133.8424279296876,1133.9324279296877
offensive,1133.9324279296877,1134.4424279296877
and,1135.1324279296875,1135.3624279296876
seems,1135.4724279296877,1135.7424279296877
weirdly,1135.8224279296876,1136.1224279296875
blind,1136.1824279296877,1136.4724279296877
to,1136.4724279296877,1136.5424279296876
the,1136.5424279296876,1136.5924279296876
racist,1136.6524279296875,1137.0424279296876
history,1137.0824279296876,1137.5424279296876
of,1137.5424279296876,1137.6324279296875
comparing,1137.6324279296875,1137.9924279296877
black,1138.0524279296876,1138.2424279296877
people,1138.2624279296876,1138.5524279296876
and,1138.5924279296876,1138.6924279296877
monkeys,1138.6924279296877,1139.2524279296877
Even,1139.9324279296877,1140.1024279296876
Schwarz,1140.1624279296875,1140.4624279296877
seems,1140.4424279296877,1140.6424279296875
uncomfortable,1140.6624279296875,1141.1624279296875
with,1141.2224279296877,1141.3324279296876
it,1141.3924279296875,1141.5324279296876
He's,1142.2824279296876,1142.4924279296877
saying,1142.4924279296877,1142.7924279296876
that,1142.8724279296875,1142.9824279296877
denying,1142.9824279296877,1143.3224279296876
a,1143.3224279296876,1143.3724279296875
monkey,1143.4324279296877,1143.7624279296876
the,1143.7824279296876,1143.8624279296876
right,1143.8624279296876,1144.0724279296876
to,1144.0724279296876,1144.1824279296877
own,1144.2024279296877,1144.3824279296875
property,1144.4024279296875,1144.9024279296875
because,1144.9024279296875,1145.1124279296876
of,1145.1724279296875,1145.2624279296876
its,1145.2824279296876,1145.4624279296877
species,1145.4024279296875,1146.1624279296875
is,1146.7824279296876,1146.9124279296875
the,1146.9324279296877,1146.9824279296877
same,1147.0224279296876,1147.3024279296876
as,1147.3024279296876,1147.3824279296875
denying,1147.3824279296875,1147.7724279296876
humans,1147.7724279296876,1148.2324279296877
the,1148.2324279296877,1148.3224279296876
right,1148.3424279296876,1148.5424279296876
to,1148.5424279296876,1148.6424279296875
own,1148.6624279296875,1148.8124279296876
property,1148.8324279296876,1149.4024279296875
because,1149.4924279296877,1149.6824279296877
of,1149.7224279296877,1149.7924279296876
the,1149.7924279296876,1149.8524279296876
color,1149.8724279296875,1150.1224279296875
of,1150.1224279296875,1150.1824279296877
their,1150.2024279296877,1150.3324279296876
skin,1150.3724279296875,1150.7924279296876
That's,1151.3754279296877,1151.6254279296877
quite,1151.6254279296877,1151.8554279296877
a,1151.8554279296877,1151.8854279296877
stretch,1151.9254279296877,1152.2954279296875
Mr,1152.3154279296875,1152.5554279296875
Schwarz,1152.5954279296875,1152.9054279296877
Pardon,1153.0717279296875,1153.2217279296876
me,1153.1817279296877,1153.3017279296876
your,1153.3217279296875,1153.4117279296877
That's,1153.5608279296875,1153.7308279296876
quite,1153.7508279296876,1153.9108279296877
a,1153.8508279296875,1153.9008279296877
stretch,1153.9608279296876,1154.3908279296877
But,1154.7608279296876,1154.8808279296877
go,1154.9008279296877,1154.9908279296876
ahead,1155.0308279296876,1155.2808279296876
Okay,1154.9867279296875,1155.2467279296877
and,1155.2467279296877,1155.5667279296877
and,1155.5667279296877,1155.8867279296876
I,1156.3567279296876,1156.4867279296875
I,1156.5067279296877,1156.7367279296875
I,1156.7767279296877,1156.9067279296876
certainly,1156.9667279296875,1157.2767279296877
wouldn't,1157.2967279296877,1157.4967279296877
make,1157.4967279296877,1157.6867279296875
it,1157.6267279296876,1157.7067279296875
the,1157.7467279296877,1157.8167279296877
centerpiece,1157.8167279296877,1158.3567279296876
of,1158.3567279296876,1158.4167279296876
any,1158.4567279296875,1158.6267279296876
argument,1158.6867279296875,1159.0767279296876
here,1159.1367279296876,1159.2967279296877
today,1159.3567279296876,1159.6467279296876
But,1159.7067279296875,1159.8167279296877
it,1159.8367279296876,1159.9267279296876
is,1159.9667279296875,1160.1567279296876
fair,1160.1767279296876,1160.3767279296876
to,1160.3767279296876,1160.4367279296875
say,1160.4367279296875,1160.9267279296876
uh,1161.4867279296875,1161.8667279296876
that,1162.0267279296877,1162.2667279296877
before,1162.4667279296875,1162.8467279296876
the,1162.9467279296875,1163.1067279296876
adoption,1163.1467279296876,1163.6267279296876
of,1163.5867279296876,1163.6467279296876
the,1163.6467279296876,1163.7067279296875
fourteenth,1163.7267279296875,1164.1767279296876
Amendment,1164.2167279296875,1164.7867279296877
the,1165.3067279296877,1165.4167279296876
concepts,1165.4367279296875,1166.0367279296877
of,1166.1167279296876,1166.3567279296876
uh,1166.3767279296876,1166.4767279296875
property,1166.4767279296875,1166.9367279296875
ownership,1167.0567279296877,1167.5267279296877
in,1167.5267279296877,1167.6867279296875
in,1167.8467279296876,1168.0267279296877
the,1168.0267279296877,1168.1267279296876
area,1168.1667279296876,1168.4167279296876
of,1168.3967279296876,1168.4967279296877
patents,1168.5167279296877,1169.2767279296877
uh,1169.7767279296877,1170.0267279296877
foreclosed,1170.2167279296875,1170.8467279296876
the,1170.8467279296876,1170.9467279296875
ability,1170.9667279296875,1171.5767279296876
of,1172.0867279296876,1172.6567279296876
a,1172.7767279296877,1172.9167279296876
slave,1172.9767279296875,1173.5567279296877
to,1173.8267279296876,1173.9167279296876
claim,1173.9367279296875,1174.2067279296875
ownership,1174.2667279296877,1174.7467279296877
to,1174.8267279296876,1174.9267279296876
a,1174.9667279296875,1175.0167279296877
patent,1175.0567279296877,1175.5067279296877
What's,1176.8404279296876,1176.9504279296875
going,1176.9704279296875,1177.1704279296875
on,1177.2504279296877,1177.3804279296876
here,1177.4404279296875,1177.7604279296877
is,1177.8604279296876,1178.0004279296877
that,1178.0204279296877,1178.1604279296876
PETA,1178.2004279296875,1178.4404279296875
sees,1178.5404279296877,1178.7604279296877
the,1178.7804279296877,1178.8404279296876
monkey,1178.9204279296875,1179.1604279296876
selfie,1179.2004279296875,1179.5404279296877
case,1179.5604279296876,1179.9304279296875
in,1179.9504279296875,1180.0404279296877
the,1180.0404279296877,1180.1104279296876
context,1180.1304279296876,1180.6304279296876
of,1180.6504279296876,1180.7504279296877
a,1180.7504279296877,1180.7904279296877
larger,1180.8104279296876,1181.1704279296875
endgame,1181.2104279296875,1181.7704279296877
If,1182.8904279296876,1183.0004279296877
they,1183.0004279296877,1183.1204279296876
can,1183.1404279296876,1183.2804279296877
get,1183.3004279296877,1183.4004279296876
a,1183.4204279296875,1183.4604279296875
court,1183.5204279296877,1183.7604279296877
to,1183.8404279296876,1184.0004279296877
agree,1184.0204279296877,1184.5204279296877
that,1184.6404279296876,1184.7604279296877
denying,1184.8004279296877,1185.1704279296875
a,1185.1904279296875,1185.2404279296877
monkey,1185.3004279296877,1185.5804279296876
the,1185.6204279296876,1185.6904279296875
right,1185.7304279296877,1185.9404279296875
to,1185.9604279296875,1186.0204279296877
own,1186.0804279296876,1186.2704279296877
property,1186.2704279296877,1186.9404279296875
is,1187.0004279296877,1187.1404279296876
the,1187.2004279296875,1187.2704279296877
same,1187.3704279296876,1187.7004279296875
as,1187.7604279296877,1187.9004279296876
denying,1187.9004279296876,1188.2604279296877
a,1188.3004279296877,1188.3704279296876
human,1188.3904279296876,1188.8004279296877
the,1188.8204279296876,1188.8804279296876
right,1188.9004279296876,1189.1004279296876
to,1189.1804279296875,1189.2404279296877
own,1189.2604279296877,1189.4204279296875
property,1189.4404279296875,1190.0404279296877
that,1190.7604279296877,1190.9804279296877
opens,1191.1004279296876,1191.3704279296876
the,1191.3904279296876,1191.4504279296875
door,1191.4704279296875,1191.7404279296877
for,1191.8204279296876,1191.9004279296876
the,1191.9404279296875,1192.0004279296877
legal,1192.0604279296876,1192.2804279296877
system,1192.3604279296876,1192.6704279296875
to,1192.7904279296877,1192.8604279296876
completely,1192.9404279296875,1193.4704279296875
reconsider,1193.5104279296877,1194.1204279296876
the,1194.1404279296876,1194.2304279296877
legal,1194.2704279296877,1194.4904279296877
status,1194.5704279296876,1194.9004279296876
of,1194.9804279296877,1195.0304279296877
animals,1195.0704279296876,1195.6704279296875
An,1196.6704279296875,1196.7504279296877
animal,1196.7904279296877,1197.2204279296875
would,1197.2204279296875,1197.3704279296876
be,1197.3704279296876,1197.4904279296877
declared,1197.5104279296877,1197.8904279296876
an,1197.9304279296875,1198.0304279296877
owner,1198.0904279296876,1198.4604279296875
of,1198.4604279296875,1198.5704279296876
property,1198.5704279296876,1199.1804279296875
instead,1199.6604279296876,1199.9204279296875
of,1199.9604279296875,1200.0104279296877
just,1200.0304279296877,1200.2204279296875
being,1200.2604279296877,1200.6204279296876
property,1200.6604279296876,1201.1204279296876
This,1210.0304279296877,1210.1704279296875
isn't,1210.2304279296877,1210.4004281250002
the,1210.4004279296876,1210.4504279296875
first,1210.4904279296877,1210.7004279296875
time,1210.7204279296875,1210.9104279296876
PETA,1210.9304279296875,1211.1504279296876
has,1211.1704279296875,1211.3304279296876
tried,1211.3504279296876,1211.6104279296876
an,1211.6104279296876,1211.6704279296875
argument,1211.6704279296875,1212.0604279296876
like,1212.0804279296876,1212.2604279296877
this,1212.2604279296877,1212.4404279296875
in,1212.4404279296875,1212.5204279296877
the,1212.5204279296877,1212.5804279296876
courts,1212.6204279296876,1213.1604279296876
In,1213.8704279296876,1213.9304279296875
twenty,1213.9904279296877,1214.2104279296875
eleven,1214.2304279296877,1214.4704279296875
they,1214.4904279296877,1214.6104279296876
sued,1214.6504279296876,1214.8704279296876
SeaWorld,1214.9304279296875,1215.5004279296877
on,1215.8404279296876,1215.9304279296875
behalf,1215.9504279296875,1216.1904279296875
of,1216.1904279296875,1216.3104279296876
five,1216.3304279296876,1216.5504279296877
orcas,1216.5904279296876,1217.1204279296876
at,1217.2204279296875,1217.3804279296876
SeaWorld,1217.4004279296876,1217.7104279296875
Orlando,1217.7704279296877,1218.3804279296876
and,1218.3804279296876,1218.4904279296877
